checkin_time,lead_time,lenght_of_stay,checkin_month,checkin_day,adult_count,child_count,origin,requested_category,asset,asset_type,business_segment,rate_type,returning_inhabitant,recurrence,libere_community,reservation_net_value,zona_roja_mes,Estacion_Estancia,Estacion_Reserva,estancia_en_festivo,estancia_en_finde,City,mes_checkin_numerico,reservation_checkin_month_diff,Reserva_Dia_Semana,status,fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin,ciudad,codigo_ccaa
2023-08-15 15:00:00,9,1,August,Tuesday,1,0,direct_channel,Hostel bed,Koisi Hostel,hostel,Leisure Individual,Non Refundable,yes,2,no,48.6,0,Summer,Summer,1,0,Donosti,8,0,Sunday,checked_out,2023-08-15,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"19,4","1,5","16,7",04:50,"22,0",12:20,35.0,"2,2","7,5",23:00,87.0,96.0,23:59,78.0,12:20,Donosti,ES-PV
2023-08-15 15:00:00,5,4,August,Tuesday,1,0,channel_manager,Hostel bed,Koisi Hostel,hostel,Leisure Individual,Non Refundable,no,1,no,183.55,0,Summer,Summer,1,0,Donosti,8,0,Thursday,checked_out,2023-08-15,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"19,4","1,5","16,7",04:50,"22,0",12:20,35.0,"2,2","7,5",23:00,87.0,96.0,23:59,78.0,12:20,Donosti,ES-PV
2023-08-15 15:00:00,5,4,August,Tuesday,1,0,channel_manager,Hostel bed,Koisi Hostel,hostel,Leisure Individual,Non Refundable,no,1,no,165.59,0,Summer,Summer,1,0,Donosti,8,0,Thursday,checked_out,2023-08-15,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"19,4","1,5","16,7",04:50,"22,0",12:20,35.0,"2,2","7,5",23:00,87.0,96.0,23:59,78.0,12:20,Donosti,ES-PV
2023-08-15 15:00:00,5,4,August,Tuesday,1,0,channel_manager,Hostel bed,Koisi Hostel,hostel,Leisure Individual,Non Refundable,no,1,no,183.55,0,Summer,Summer,1,0,Donosti,8,0,Thursday,checked_out,2023-08-15,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"19,4","1,5","16,7",04:50,"22,0",12:20,35.0,"2,2","7,5",23:00,87.0,96.0,23:59,78.0,12:20,Donosti,ES-PV
2023-08-15 15:00:00,5,3,August,Tuesday,1,0,channel_manager,Hostel bed,Koisi Hostel,hostel,Leisure Individual,Non Refundable,no,1,no,169.0,0,Summer,Summer,1,0,Donosti,8,0,Thursday,checked_out,2023-08-15,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"19,4","1,5","16,7",04:50,"22,0",12:20,35.0,"2,2","7,5",23:00,87.0,96.0,23:59,78.0,12:20,Donosti,ES-PV
2023-08-15 15:00:00,5,1,August,Tuesday,1,0,channel_manager,Hostel bed,Koisi Hostel,hostel,Leisure Individual,Non Refundable,no,1,no,64.03,0,Summer,Summer,1,0,Donosti,8,0,Thursday,checked_out,2023-08-15,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"19,4","1,5","16,7",04:50,"22,0",12:20,35.0,"2,2","7,5",23:00,87.0,96.0,23:59,78.0,12:20,Donosti,ES-PV
2023-08-15 15:00:00,5,3,August,Tuesday,1,0,channel_manager,Hostel bed,Koisi Hostel,hostel,Leisure Individual,Non Refundable,no,1,no,264.05,0,Summer,Summer,1,0,Donosti,8,0,Thursday,cancelled,2023-08-15,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"19,4","1,5","16,7",04:50,"22,0",12:20,35.0,"2,2","7,5",23:00,87.0,96.0,23:59,78.0,12:20,Donosti,ES-PV
2023-08-15 15:00:00,4,1,August,Tuesday,1,0,direct_channel,Hostel bed,Koisi Hostel,hostel,Leisure Individual,Non Refundable,no,1,no,48.6,0,Summer,Summer,1,0,Donosti,8,0,Friday,checked_out,2023-08-15,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"19,4","1,5","16,7",04:50,"22,0",12:20,35.0,"2,2","7,5",23:00,87.0,96.0,23:59,78.0,12:20,Donosti,ES-PV
2023-08-15 15:00:00,4,2,August,Tuesday,1,0,direct_channel,Hostel bed,Koisi Hostel,hostel,Leisure Individual,Non Refundable,no,1,no,83.94,0,Summer,Summer,1,0,Donosti,8,0,Friday,checked_out,2023-08-15,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"19,4","1,5","16,7",04:50,"22,0",12:20,35.0,"2,2","7,5",23:00,87.0,96.0,23:59,78.0,12:20,Donosti,ES-PV
2023-08-15 15:00:00,4,2,August,Tuesday,1,0,direct_channel,Hostel bed,Koisi Hostel,hostel,Leisure Individual,Non Refundable,yes,2,no,83.94,0,Summer,Summer,1,0,Donosti,8,0,Friday,checked_out,2023-08-15,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"19,4","1,5","16,7",04:50,"22,0",12:20,35.0,"2,2","7,5",23:00,87.0,96.0,23:59,78.0,12:20,Donosti,ES-PV
2023-08-15 15:00:00,4,7,August,Tuesday,1,0,channel_manager,Hostel bed,Koisi Hostel,hostel,Leisure Individual,Non Refundable,no,1,no,315.46,0,Summer,Summer,1,1,Donosti,8,0,Friday,checked_out,2023-08-15,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"19,4","1,5","16,7",04:50,"22,0",12:20,35.0,"2,2","7,5",23:00,87.0,96.0,23:59,78.0,12:20,Donosti,ES-PV
2023-08-15 15:00:00,3,5,August,Tuesday,1,0,channel_manager,Hostel bed,Koisi Hostel,hostel,Leisure Individual,Non Refundable,no,1,no,222.33,0,Summer,Summer,1,1,Donosti,8,0,Saturday,checked_out,2023-08-15,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"19,4","1,5","16,7",04:50,"22,0",12:20,35.0,"2,2","7,5",23:00,87.0,96.0,23:59,78.0,12:20,Donosti,ES-PV
2023-08-15 15:00:00,3,5,August,Tuesday,1,0,channel_manager,Hostel bed,Koisi Hostel,hostel,Leisure Individual,Non Refundable,no,1,no,222.33,0,Summer,Summer,1,1,Donosti,8,0,Saturday,checked_out,2023-08-15,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"19,4","1,5","16,7",04:50,"22,0",12:20,35.0,"2,2","7,5",23:00,87.0,96.0,23:59,78.0,12:20,Donosti,ES-PV
2023-08-15 15:00:00,2,2,August,Tuesday,1,0,channel_manager,Hostel bed,Koisi Hostel,hostel,Leisure Individual,Non Refundable,no,1,no,116.76,0,Summer,Summer,1,0,Donosti,8,0,Sunday,checked_out,2023-08-15,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"19,4","1,5","16,7",04:50,"22,0",12:20,35.0,"2,2","7,5",23:00,87.0,96.0,23:59,78.0,12:20,Donosti,ES-PV
2023-08-15 15:00:00,2,1,August,Tuesday,1,0,channel_manager,Hostel bed,Koisi Hostel,hostel,Leisure Individual,Non Refundable,no,1,no,61.54,0,Summer,Summer,1,0,Donosti,8,0,Sunday,checked_out,2023-08-15,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"19,4","1,5","16,7",04:50,"22,0",12:20,35.0,"2,2","7,5",23:00,87.0,96.0,23:59,78.0,12:20,Donosti,ES-PV
2023-08-15 15:00:00,2,2,August,Tuesday,1,0,channel_manager,Hostel bed,Koisi Hostel,hostel,Leisure Individual,Flexible,no,1,no,107.04,0,Summer,Summer,1,0,Donosti,8,0,Sunday,checked_out,2023-08-15,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"19,4","1,5","16,7",04:50,"22,0",12:20,35.0,"2,2","7,5",23:00,87.0,96.0,23:59,78.0,12:20,Donosti,ES-PV
2023-08-15 15:00:00,2,1,August,Tuesday,1,0,channel_manager,Hostel bed,Koisi Hostel,hostel,Leisure Individual,Flexible,no,1,no,61.03,0,Summer,Summer,1,0,Donosti,8,0,Sunday,checked_out,2023-08-15,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"19,4","1,5","16,7",04:50,"22,0",12:20,35.0,"2,2","7,5",23:00,87.0,96.0,23:59,78.0,12:20,Donosti,ES-PV
2023-08-15 15:00:00,2,1,August,Tuesday,1,0,direct_channel,Hostel bed,Koisi Hostel,hostel,Leisure Individual,Flexible,no,1,no,49.09,0,Summer,Summer,1,0,Donosti,8,0,Sunday,checked_out,2023-08-15,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"19,4","1,5","16,7",04:50,"22,0",12:20,35.0,"2,2","7,5",23:00,87.0,96.0,23:59,78.0,12:20,Donosti,ES-PV
2023-08-15 15:00:00,1,4,August,Tuesday,1,0,channel_manager,Hostel bed,Koisi Hostel,hostel,Leisure Individual,Non Refundable,no,1,yes,195.43,0,Summer,Summer,1,0,Donosti,8,0,Monday,checked_out,2023-08-15,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"19,4","1,5","16,7",04:50,"22,0",12:20,35.0,"2,2","7,5",23:00,87.0,96.0,23:59,78.0,12:20,Donosti,ES-PV
2023-08-15 15:00:00,1,1,August,Tuesday,1,0,telephone,Hostel bed,Koisi Hostel,hostel,Leisure Individual,Flexible,yes,3,no,49.09,0,Summer,Summer,1,0,Donosti,8,0,Monday,cancelled,2023-08-15,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"19,4","1,5","16,7",04:50,"22,0",12:20,35.0,"2,2","7,5",23:00,87.0,96.0,23:59,78.0,12:20,Donosti,ES-PV
2023-08-15 15:00:00,1,1,August,Tuesday,1,0,channel_manager,Hostel bed,Koisi Hostel,hostel,Leisure Individual,Flexible,no,1,no,62.59,0,Summer,Summer,1,0,Donosti,8,0,Monday,checked_out,2023-08-15,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"19,4","1,5","16,7",04:50,"22,0",12:20,35.0,"2,2","7,5",23:00,87.0,96.0,23:59,78.0,12:20,Donosti,ES-PV
2023-08-16 13:54:00,9,1,August,Wednesday,2,2,channel_manager,Hostel room,Koisi Hostel,hostel,Leisure Individual,Non Refundable,no,1,no,206.84,0,Summer,Summer,0,0,Donosti,8,0,Monday,checked_out,2023-08-16,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"20,4","0,9","18,3",03:45,"22,4",13:30,33.0,"2,2","6,9",02:00,93.0,99.0,Varias,82.0,14:00,Donosti,ES-PV
2023-08-16 15:00:00,196,3,August,Wednesday,2,2,channel_manager,Hostel room,Koisi Hostel,hostel,Leisure Individual,Non Refundable,no,1,no,450.66,1,Summer,Winter,0,0,Donosti,8,6,Wednesday,checked_out,2023-08-16,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"20,4","0,9","18,3",03:45,"22,4",13:30,33.0,"2,2","6,9",02:00,93.0,99.0,Varias,82.0,14:00,Donosti,ES-PV
2023-08-16 15:00:00,98,3,August,Wednesday,1,0,direct_channel,Hostel bed,Koisi Hostel,hostel,Leisure Individual,Non Refundable,no,1,no,115.85,1,Summer,Spring,0,0,Donosti,8,3,Wednesday,checked_out,2023-08-16,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"20,4","0,9","18,3",03:45,"22,4",13:30,33.0,"2,2","6,9",02:00,93.0,99.0,Varias,82.0,14:00,Donosti,ES-PV
2023-08-16 15:00:00,87,3,August,Wednesday,3,1,direct_channel,Hostel room,Koisi Hostel,hostel,Leisure Individual,Non Refundable,no,1,no,496.09,1,Summer,Spring,0,0,Donosti,8,3,Sunday,checked_out,2023-08-16,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"20,4","0,9","18,3",03:45,"22,4",13:30,33.0,"2,2","6,9",02:00,93.0,99.0,Varias,82.0,14:00,Donosti,ES-PV
2023-08-16 15:00:00,74,2,August,Wednesday,2,0,channel_manager,Hostel room,Koisi Hostel,hostel,Leisure Individual,Non Refundable,no,1,no,267.39,0,Summer,Summer,0,0,Donosti,8,2,Saturday,checked_out,2023-08-16,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"20,4","0,9","18,3",03:45,"22,4",13:30,33.0,"2,2","6,9",02:00,93.0,99.0,Varias,82.0,14:00,Donosti,ES-PV
2023-08-16 15:00:00,72,2,August,Wednesday,4,0,channel_manager,Hostel room,Koisi Hostel,hostel,Leisure Individual,Non Refundable,no,1,no,351.14,0,Summer,Summer,0,0,Donosti,8,2,Monday,checked_out,2023-08-16,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"20,4","0,9","18,3",03:45,"22,4",13:30,33.0,"2,2","6,9",02:00,93.0,99.0,Varias,82.0,14:00,Donosti,ES-PV
2023-08-16 15:00:00,72,2,August,Wednesday,2,2,channel_manager,Hostel room,Koisi Hostel,hostel,Leisure Individual,Non Refundable,no,1,yes,353.95,0,Summer,Summer,0,0,Donosti,8,2,Monday,checked_out,2023-08-16,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"20,4","0,9","18,3",03:45,"22,4",13:30,33.0,"2,2","6,9",02:00,93.0,99.0,Varias,82.0,14:00,Donosti,ES-PV
2023-08-16 15:00:00,69,2,August,Wednesday,2,2,channel_manager,Hostel room,Koisi Hostel,hostel,Leisure Individual,Non Refundable,no,1,no,375.95,0,Summer,Summer,0,0,Donosti,8,2,Thursday,cancelled,2023-08-16,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"20,4","0,9","18,3",03:45,"22,4",13:30,33.0,"2,2","6,9",02:00,93.0,99.0,Varias,82.0,14:00,Donosti,ES-PV
2023-08-16 15:00:00,62,4,August,Wednesday,1,0,channel_manager,Hostel bed,Koisi Hostel,hostel,Leisure Individual,Flexible,no,1,no,167.31,0,Summer,Summer,0,1,Donosti,8,2,Thursday,checked_out,2023-08-16,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"20,4","0,9","18,3",03:45,"22,4",13:30,33.0,"2,2","6,9",02:00,93.0,99.0,Varias,82.0,14:00,Donosti,ES-PV
2023-08-16 15:00:00,61,2,August,Wednesday,2,2,channel_manager,Hostel room,Koisi Hostel,hostel,Leisure Individual,Non Refundable,no,1,no,442.39,0,Summer,Summer,0,0,Donosti,8,2,Friday,checked_out,2023-08-16,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"20,4","0,9","18,3",03:45,"22,4",13:30,33.0,"2,2","6,9",02:00,93.0,99.0,Varias,82.0,14:00,Donosti,ES-PV
2023-08-16 15:00:00,32,2,August,Wednesday,4,0,channel_manager,Hostel room,Koisi Hostel,hostel,Leisure Individual,Non Refundable,no,1,no,516.39,0,Summer,Summer,0,0,Donosti,8,1,Saturday,checked_out,2023-08-16,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"20,4","0,9","18,3",03:45,"22,4",13:30,33.0,"2,2","6,9",02:00,93.0,99.0,Varias,82.0,14:00,Donosti,ES-PV
2023-08-16 15:00:00,27,2,August,Wednesday,1,0,direct_channel,Hostel bed,Koisi Hostel,hostel,Leisure Individual,Non Refundable,no,1,no,91.91,0,Summer,Summer,0,0,Donosti,8,1,Thursday,checked_out,2023-08-16,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"20,4","0,9","18,3",03:45,"22,4",13:30,33.0,"2,2","6,9",02:00,93.0,99.0,Varias,82.0,14:00,Donosti,ES-PV
2023-08-16 15:00:00,24,2,August,Wednesday,3,0,channel_manager,Hostel room,Koisi Hostel,hostel,Leisure Individual,Non Refundable,no,1,no,404.91,0,Summer,Summer,0,0,Donosti,8,1,Sunday,checked_out,2023-08-16,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"20,4","0,9","18,3",03:45,"22,4",13:30,33.0,"2,2","6,9",02:00,93.0,99.0,Varias,82.0,14:00,Donosti,ES-PV
2023-08-16 15:00:00,23,2,August,Wednesday,2,2,direct_channel,Hostel room,Koisi Hostel,hostel,Leisure Individual,Non Refundable,no,1,yes,370.64,0,Summer,Summer,0,0,Donosti,8,1,Monday,checked_out,2023-08-16,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"20,4","0,9","18,3",03:45,"22,4",13:30,33.0,"2,2","6,9",02:00,93.0,99.0,Varias,82.0,14:00,Donosti,ES-PV
2023-08-16 15:00:00,20,4,August,Wednesday,1,0,channel_manager,Hostel bed,Koisi Hostel,hostel,Leisure Individual,Non Refundable,no,1,no,180.76,0,Summer,Summer,0,1,Donosti,8,1,Thursday,cancelled,2023-08-16,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"20,4","0,9","18,3",03:45,"22,4",13:30,33.0,"2,2","6,9",02:00,93.0,99.0,Varias,82.0,14:00,Donosti,ES-PV
2023-08-16 15:00:00,16,5,August,Wednesday,1,0,channel_manager,Hostel bed,Koisi Hostel,hostel,Leisure Individual,Non Refundable,no,1,no,202.33,0,Summer,Summer,0,1,Donosti,8,1,Monday,checked_out,2023-08-16,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"20,4","0,9","18,3",03:45,"22,4",13:30,33.0,"2,2","6,9",02:00,93.0,99.0,Varias,82.0,14:00,Donosti,ES-PV
2023-08-16 15:00:00,13,3,August,Wednesday,3,0,channel_manager,Hostel room,Koisi Hostel,hostel,Leisure Individual,Non Refundable,no,1,no,726.68,0,Summer,Summer,0,0,Donosti,8,0,Thursday,checked_out,2023-08-16,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"20,4","0,9","18,3",03:45,"22,4",13:30,33.0,"2,2","6,9",02:00,93.0,99.0,Varias,82.0,14:00,Donosti,ES-PV
2023-08-16 15:00:00,13,1,August,Wednesday,1,0,channel_manager,Hostel room,Koisi Hostel,hostel,Leisure Individual,Flexible,no,1,no,16.36,0,Summer,Summer,0,0,Donosti,8,0,Thursday,cancelled,2023-08-16,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"20,4","0,9","18,3",03:45,"22,4",13:30,33.0,"2,2","6,9",02:00,93.0,99.0,Varias,82.0,14:00,Donosti,ES-PV
2023-08-16 15:00:00,12,5,August,Wednesday,1,0,channel_manager,Hostel bed,Koisi Hostel,hostel,Leisure Individual,Non Refundable,no,1,no,227.01,0,Summer,Summer,0,1,Donosti,8,0,Friday,checked_out,2023-08-16,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"20,4","0,9","18,3",03:45,"22,4",13:30,33.0,"2,2","6,9",02:00,93.0,99.0,Varias,82.0,14:00,Donosti,ES-PV
2023-08-16 15:00:00,12,5,August,Wednesday,1,0,channel_manager,Hostel bed,Koisi Hostel,hostel,Leisure Individual,Non Refundable,no,1,no,224.28,0,Summer,Summer,0,1,Donosti,8,0,Friday,checked_out,2023-08-16,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"20,4","0,9","18,3",03:45,"22,4",13:30,33.0,"2,2","6,9",02:00,93.0,99.0,Varias,82.0,14:00,Donosti,ES-PV
2023-08-16 15:00:00,12,1,August,Wednesday,1,0,telephone,Hostel bed,Koisi Hostel,hostel,Leisure Individual,Flexible,no,1,no,40.91,0,Summer,Summer,0,0,Donosti,8,0,Friday,checked_out,2023-08-16,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"20,4","0,9","18,3",03:45,"22,4",13:30,33.0,"2,2","6,9",02:00,93.0,99.0,Varias,82.0,14:00,Donosti,ES-PV
2023-08-16 15:00:00,12,1,August,Wednesday,1,0,telephone,Hostel bed,Koisi Hostel,hostel,Leisure Individual,Flexible,no,1,no,40.91,0,Summer,Summer,0,0,Donosti,8,0,Friday,checked_out,2023-08-16,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"20,4","0,9","18,3",03:45,"22,4",13:30,33.0,"2,2","6,9",02:00,93.0,99.0,Varias,82.0,14:00,Donosti,ES-PV
2023-08-16 15:00:00,11,1,August,Wednesday,4,0,channel_manager,Hostel room,Koisi Hostel,hostel,Leisure Individual,Flexible,no,1,no,191.61,0,Summer,Summer,0,0,Donosti,8,0,Saturday,checked_out,2023-08-16,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"20,4","0,9","18,3",03:45,"22,4",13:30,33.0,"2,2","6,9",02:00,93.0,99.0,Varias,82.0,14:00,Donosti,ES-PV
2023-08-16 15:00:00,10,1,August,Wednesday,1,0,channel_manager,Hostel bed,Koisi Hostel,hostel,Leisure Individual,Non Refundable,no,1,no,46.95,0,Summer,Summer,0,0,Donosti,8,0,Sunday,checked_out,2023-08-16,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"20,4","0,9","18,3",03:45,"22,4",13:30,33.0,"2,2","6,9",02:00,93.0,99.0,Varias,82.0,14:00,Donosti,ES-PV
2023-08-16 15:00:00,10,1,August,Wednesday,1,0,channel_manager,Hostel bed,Koisi Hostel,hostel,Leisure Individual,Non Refundable,no,1,no,42.25,0,Summer,Summer,0,0,Donosti,8,0,Sunday,checked_out,2023-08-16,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"20,4","0,9","18,3",03:45,"22,4",13:30,33.0,"2,2","6,9",02:00,93.0,99.0,Varias,82.0,14:00,Donosti,ES-PV
2023-08-16 15:00:00,9,1,August,Wednesday,2,2,channel_manager,Hostel room,Koisi Hostel,hostel,Leisure Individual,Non Refundable,no,1,no,211.05,0,Summer,Summer,0,0,Donosti,8,0,Monday,checked_out,2023-08-16,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"20,4","0,9","18,3",03:45,"22,4",13:30,33.0,"2,2","6,9",02:00,93.0,99.0,Varias,82.0,14:00,Donosti,ES-PV
2023-08-16 15:00:00,9,1,August,Wednesday,3,3,in_person,Hostel room,Koisi Hostel,hostel,Leisure Individual,Non Refundable,no,1,no,254.29,0,Summer,Summer,0,0,Donosti,8,0,Monday,checked_out,2023-08-16,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"20,4","0,9","18,3",03:45,"22,4",13:30,33.0,"2,2","6,9",02:00,93.0,99.0,Varias,82.0,14:00,Donosti,ES-PV
2023-08-16 15:00:00,9,1,August,Wednesday,1,0,channel_manager,Hostel bed,Koisi Hostel,hostel,Leisure Individual,Non Refundable,no,1,no,45.63,0,Summer,Summer,0,0,Donosti,8,0,Monday,checked_out,2023-08-16,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"20,4","0,9","18,3",03:45,"22,4",13:30,33.0,"2,2","6,9",02:00,93.0,99.0,Varias,82.0,14:00,Donosti,ES-PV
2023-08-16 15:00:00,9,1,August,Wednesday,1,0,channel_manager,Hostel bed,Koisi Hostel,hostel,Leisure Individual,Non Refundable,no,1,no,45.63,0,Summer,Summer,0,0,Donosti,8,0,Monday,checked_out,2023-08-16,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"20,4","0,9","18,3",03:45,"22,4",13:30,33.0,"2,2","6,9",02:00,93.0,99.0,Varias,82.0,14:00,Donosti,ES-PV
2023-08-16 15:00:00,9,1,August,Wednesday,2,0,channel_manager,Hostel room,Koisi Hostel,hostel,Leisure Individual,Flexible,no,1,no,187.61,0,Summer,Summer,0,0,Donosti,8,0,Monday,checked_out,2023-08-16,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"20,4","0,9","18,3",03:45,"22,4",13:30,33.0,"2,2","6,9",02:00,93.0,99.0,Varias,82.0,14:00,Donosti,ES-PV
2023-08-16 15:00:00,6,2,August,Wednesday,1,0,direct_channel,Hostel bed,Koisi Hostel,hostel,Leisure Individual,Non Refundable,no,1,no,89.43,0,Summer,Summer,0,0,Donosti,8,0,Thursday,checked_out,2023-08-16,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"20,4","0,9","18,3",03:45,"22,4",13:30,33.0,"2,2","6,9",02:00,93.0,99.0,Varias,82.0,14:00,Donosti,ES-PV
2023-08-16 15:00:00,6,1,August,Wednesday,1,0,telephone,Hostel bed,Koisi Hostel,hostel,Leisure Individual,Non Refundable,no,1,no,42.38,0,Summer,Summer,0,0,Donosti,8,0,Thursday,checked_out,2023-08-16,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"20,4","0,9","18,3",03:45,"22,4",13:30,33.0,"2,2","6,9",02:00,93.0,99.0,Varias,82.0,14:00,Donosti,ES-PV
2023-08-16 15:00:00,6,1,August,Wednesday,1,0,telephone,Hostel bed,Koisi Hostel,hostel,Leisure Individual,Non Refundable,no,1,no,42.38,0,Summer,Summer,0,0,Donosti,8,0,Thursday,checked_out,2023-08-16,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"20,4","0,9","18,3",03:45,"22,4",13:30,33.0,"2,2","6,9",02:00,93.0,99.0,Varias,82.0,14:00,Donosti,ES-PV
2023-08-16 15:00:00,6,1,August,Wednesday,1,0,telephone,Hostel bed,Koisi Hostel,hostel,Leisure Individual,Non Refundable,no,1,no,42.38,0,Summer,Summer,0,0,Donosti,8,0,Thursday,checked_out,2023-08-16,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"20,4","0,9","18,3",03:45,"22,4",13:30,33.0,"2,2","6,9",02:00,93.0,99.0,Varias,82.0,14:00,Donosti,ES-PV
2023-08-16 15:00:00,5,1,August,Wednesday,1,0,channel_manager,Hostel bed,Koisi Hostel,hostel,Leisure Individual,Non Refundable,no,1,no,42.25,0,Summer,Summer,0,0,Donosti,8,0,Friday,checked_out,2023-08-16,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"20,4","0,9","18,3",03:45,"22,4",13:30,33.0,"2,2","6,9",02:00,93.0,99.0,Varias,82.0,14:00,Donosti,ES-PV
2023-08-16 15:00:00,5,1,August,Wednesday,2,2,direct_channel,Hostel room,Koisi Hostel,hostel,Leisure Individual,Non Refundable,no,1,no,200.29,0,Summer,Summer,0,0,Donosti,8,0,Friday,checked_out,2023-08-16,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"20,4","0,9","18,3",03:45,"22,4",13:30,33.0,"2,2","6,9",02:00,93.0,99.0,Varias,82.0,14:00,Donosti,ES-PV
2023-08-16 15:00:00,5,1,August,Wednesday,2,4,direct_channel,Hostel room,Koisi Hostel,hostel,Leisure Individual,Flexible,no,1,no,307.09,0,Summer,Summer,0,0,Donosti,8,0,Friday,checked_out,2023-08-16,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"20,4","0,9","18,3",03:45,"22,4",13:30,33.0,"2,2","6,9",02:00,93.0,99.0,Varias,82.0,14:00,Donosti,ES-PV
